date,set,type,name,market_price,low_price,high_price,source_url
2026-06-26,Battle Styles,Booster Box,Battle Styles Booster Box,257.1,249.99,1100.0,https://www.pokeinsight.com/sealed-products/battle-styles-booster-box
2026-06-26,Surging Sparks,Booster Box,Surging Sparks Booster Box,255.75,245.0,4999.99,https://www.pokeinsight.com/sealed-products/surging-sparks-booster-box
2026-06-26,Destined Rivals,Booster Box,Destined Rivals Half Booster Box,253.58,275.0,275.0,https://www.pokeinsight.com/sealed-products/destined-rivals-half-booster-box
2026-06-26,Scarlet Violet,Booster Box,Scarlet & Violet Booster Box,250.34,246.0,3250.0,https://www.pokeinsight.com/sealed-products/scarlet-violet-booster-box
2026-06-26,Temporal Forces,Booster Box,Temporal Forces Half Booster Box Price unavailable,10941.94,11500.0,14999.99,https://www.pokeinsight.com/sealed-products/temporal-forces-half-booster-box
2026-06-26,Journey Together,Booster Box,Journey Together Half Booster Box Price unavailable,10941.94,11500.0,14999.99,https://www.pokeinsight.com/sealed-products/journey-together-half-booster-box
2026-06-26,Stellar Crown,Booster Box,Stellar Crown Half Booster Box Price unavailable Updated 4/19/2026,10941.94,11500.0,14999.99,https://www.pokeinsight.com/sealed-products/stellar-crown-half-booster-box
2026-06-26,Mega Evolution,Booster Box,Mega Evolution Half Booster Box Price unavailable,10941.94,11500.0,14999.99,https://www.pokeinsight.com/sealed-products/mega-evolution-half-booster-box
2026-06-26,Scarlet Violet,Booster Box,Scarlet & Violet Half Booster Box Price unavailable,10941.94,11500.0,14999.99,https://www.pokeinsight.com/sealed-products/scarlet-violet-half-booster-box
2026-06-26,151 Case,ETB,151 Elite Trainer Box Case,4765.45,6550.99,9000.0,https://www.pokeinsight.com/sealed-products/151-elite-trainer-box-case
2026-06-26,Evolving Skies Case,ETB,Evolving Skies Elite Trainer Box Case,3950.0,6399.99,6400.0,https://www.pokeinsight.com/sealed-products/evolving-skies-elite-trainer-box-case
2026-06-26,Team Up,ETB,Team Up Elite Trainer Box,3224.54,4194.99,5600.0,https://www.pokeinsight.com/sealed-products/team-up-elite-trainer-box
2026-06-26,Paldean Fates Case,ETB,Paldean Fates Elite Trainer Box Case,3088.71,3978.97,4999.99,https://www.pokeinsight.com/sealed-products/paldean-fates-elite-trainer-box-case
2026-06-26,Celebrations Case,ETB,Celebrations Elite Trainer Box Case,2988.68,3879.89,19000.0,https://www.pokeinsight.com/sealed-products/celebrations-elite-trainer-box-case
2026-06-26,Crown Zenith Case,ETB,Crown Zenith Elite Trainer Box Case,2795.51,3499.95,4999.99,https://www.pokeinsight.com/sealed-products/crown-zenith-elite-trainer-box-case
2026-06-26,Prismatic Evolutions Pokemon Center Exclusive Case,ETB,Prismatic Evolutions Pokemon Center Elite Trainer Box (Exclusive) Case,2364.94,2900.0,15000.0,https://www.pokeinsight.com/sealed-products/prismatic-evolutions-pokemon-center-elite-trainer-box-exclusive-case
2026-06-26,Crown Zenith Pokemon Center Plus Case,ETB,Crown Zenith Pokemon Center Elite Trainer Box Plus Case,1939.75,2499.99,5000.0,https://www.pokeinsight.com/sealed-products/crown-zenith-pokemon-center-elite-trainer-box-plus-case
2026-06-26,Unified Minds,ETB,Unified Minds Elite Trainer Box,1927.69,1949.0,5000.0,https://www.pokeinsight.com/sealed-products/unified-minds-elite-trainer-box
2026-06-26,Evolving Skies Pokemon Center Set Of 2 Exclusive,ETB,Evolving Skies Pokemon Center Elite Trainer Box [Set of 2] (Exclusive),1870.99,2490.0,4999.0,https://www.pokeinsight.com/sealed-products/evolving-skies-pokemon-center-elite-trainer-box-set-of-2-exclusive
2026-06-26,Prismatic Evolutions Case,ETB,Prismatic Evolutions Elite Trainer Box Case,1834.3,1859.9,3999.95,https://www.pokeinsight.com/sealed-products/prismatic-evolutions-elite-trainer-box-case
2026-06-26,Obsidian Flames Case,ETB,Obsidian Flames Elite Trainer Box Case,1796.4,2650.0,2750.0,https://www.pokeinsight.com/sealed-products/obsidian-flames-elite-trainer-box-case
2026-06-26,Cosmic Eclipse,ETB,Cosmic Eclipse Elite Trainer Box,1693.75,2000.0,2000.0,https://www.pokeinsight.com/sealed-products/cosmic-eclipse-elite-trainer-box
2026-06-26,Celebrations Pokemon Center Case Exclusive,ETB,Celebrations Pokemon Center Elite Trainer Box Case (Exclusive),1672.89,2493.88,10000.0,https://www.pokeinsight.com/sealed-products/celebrations-pokemon-center-elite-trainer-box-case-exclusive
2026-06-26,Lost Origin Case,ETB,Lost Origin Elite Trainer Box Case,1657.59,1998.94,2549.49,https://www.pokeinsight.com/sealed-products/lost-origin-elite-trainer-box-case
2026-06-26,Destined Rivals Case,ETB,Destined Rivals Elite Trainer Box Case,1561.31,2288.0,4000.0,https://www.pokeinsight.com/sealed-products/destined-rivals-elite-trainer-box-case
2026-06-26,Paldea Evolved Case,ETB,Paldea Evolved Elite Trainer Box Case,1558.48,1800.0,2500.0,https://www.pokeinsight.com/sealed-products/paldea-evolved-elite-trainer-box-case
2026-06-26,Brilliant Stars Case,ETB,Brilliant Stars Elite Trainer Box Case,1398.65,1665.0,2000.0,https://www.pokeinsight.com/sealed-products/brilliant-stars-elite-trainer-box-case
2026-06-26,151 Pokemon Center Exclusive,ETB,151 Pokemon Center Elite Trainer Box (Exclusive),1387.35,1360.0,10000.0,https://www.pokeinsight.com/sealed-products/151-pokemon-center-elite-trainer-box-exclusive
2026-06-26,Paradox Rift Case,ETB,Paradox Rift Elite Trainer Box Case,1299.0,1297.95,1399.99,https://www.pokeinsight.com/sealed-products/paradox-rift-elite-trainer-box-case
2026-06-26,Shining Fates Case,ETB,Shining Fates Elite Trainer Box Case,1259.31,1359.99,1448.95,https://www.pokeinsight.com/sealed-products/shining-fates-elite-trainer-box-case
2026-06-26,Silver Tempest Case,ETB,Silver Tempest Elite Trainer Box Case,1206.99,1445.0,25000.0,https://www.pokeinsight.com/sealed-products/silver-tempest-elite-trainer-box-case
2026-06-26,Black Bolt Case,ETB,Black Bolt Elite Trainer Box Case,1161.93,1700.69,9999.99,https://www.pokeinsight.com/sealed-products/black-bolt-elite-trainer-box-case
2026-06-26,Phantasmal Flames Case,ETB,Phantasmal Flames Elite Trainer Box Case,1114.82,1300.0,2500.0,https://www.pokeinsight.com/sealed-products/phantasmal-flames-elite-trainer-box-case
2026-06-26,Darkness Ablaze Case,ETB,Darkness Ablaze Elite Trainer Box Case,1106.65,1269.89,3000.0,https://www.pokeinsight.com/sealed-products/darkness-ablaze-elite-trainer-box-case
2026-06-26,Scarlet Violet Case,ETB,Scarlet & Violet Elite Trainer Box Case,1068.34,1149.95,2369.9,https://www.pokeinsight.com/sealed-products/scarlet-violet-elite-trainer-box-case
2026-06-26,White Flare Case,ETB,White Flare Elite Trainer Box Case,1044.05,1430.0,1449.49,https://www.pokeinsight.com/sealed-products/white-flare-elite-trainer-box-case
2026-06-26,Surging Sparks Pokemon Center Exclusive Case,ETB,Surging Sparks Pokemon Center Elite Trainer Box (Exclusive) Case,1027.05,1189.99,5000.0,https://www.pokeinsight.com/sealed-products/surging-sparks-pokemon-center-elite-trainer-box-exclusive-case
2026-06-26,Evolving Skies Pokemon Center Jolteon Flareon Umbreon Leafeon Exclusive,ETB,Evolving Skies Pokemon Center Elite Trainer Box [Jolteon/Flareon/Umbreon/Leafeon] (Exclusive),919.14,1000.0,2500.0,https://www.pokeinsight.com/sealed-products/evolving-skies-pokemon-center-elite-trainer-box-jolteon-flareon-umbreon-leafeon-exclusive
2026-06-26,Pokemon Go Case,ETB,Pokemon GO Elite Trainer Box Case,889.8,1289.99,2150.0,https://www.pokeinsight.com/sealed-products/pokemon-go-elite-trainer-box-case
2026-06-26,Surging Sparks Case,ETB,Surging Sparks Elite Trainer Box Case,876.62,1129.97,1399.95,https://www.pokeinsight.com/sealed-products/surging-sparks-elite-trainer-box-case
2026-06-26,Journey Together Case,ETB,Journey Together Elite Trainer Box Case,876.0,1150.0,1942.5,https://www.pokeinsight.com/sealed-products/journey-together-elite-trainer-box-case
2026-06-26,Stellar Crown Case,ETB,Stellar Crown Elite Trainer Box Case,874.99,1399.98,1900.0,https://www.pokeinsight.com/sealed-products/stellar-crown-elite-trainer-box-case
2026-06-26,Mega Evolution Case,ETB,Mega Evolution Elite Trainer Box Case,855.32,1097.0,9876.54,https://www.pokeinsight.com/sealed-products/mega-evolution-elite-trainer-box-case
2026-06-26,Evolving Skies Pokemon Center Glaceon Vaporeon Sylveon Espeon Exclusive,ETB,Evolving Skies Pokemon Center Elite Trainer Box [Glaceon/Vaporeon/Sylveon/Espeon] (Exclusive),848.7,937.01,1500.0,https://www.pokeinsight.com/sealed-products/evolving-skies-pokemon-center-elite-trainer-box-glaceon-vaporeon-sylveon-espeon-exclusive
2026-06-26,Stellar Crown Pokemon Center Exclusive Case,ETB,Stellar Crown Pokemon Center Elite Trainer Box (Exclusive) Case,848.24,999.99,4000.0,https://www.pokeinsight.com/sealed-products/stellar-crown-pokemon-center-elite-trainer-box-exclusive-case
2026-06-26,Evolving Skies Set Of 2,ETB,Evolving Skies Elite Trainer Box [Set of 2],829.82,1100.0,3499.98,https://www.pokeinsight.com/sealed-products/evolving-skies-elite-trainer-box-set-of-2
2026-06-26,Pokemon Go Pokemon Center Plus Case Exclusive,ETB,Pokemon Go Pokemon Center Elite Trainer Box Plus Case (Exclusive),824.99,1249.95,1349.97,https://www.pokeinsight.com/sealed-products/pokemon-go-pokemon-center-elite-trainer-box-plus-case-exclusive
2026-06-26,Shrouded Fable Case,ETB,Shrouded Fable Elite Trainer Box Case,823.18,968.0,4499.99,https://www.pokeinsight.com/sealed-products/shrouded-fable-elite-trainer-box-case
2026-06-26,Costco Pokemon Collector 3 Pack Scarlet Violet 151 Etb Paldea Legends,ETB,Costco Pokemon Collector 3-Pack: Scarlet & Violet 151 ETB + Paldea Legends Tins,709.19,1039.99,1750.0,https://www.pokeinsight.com/sealed-products/costco-pokemon-collector-3-pack-scarlet-violet-151-etb-paldea-legends-tins
2026-06-26,Twilight Masquerade Case,ETB,Twilight Masquerade Elite Trainer Box Case,705.51,1016.67,1499.99,https://www.pokeinsight.com/sealed-products/twilight-masquerade-elite-trainer-box-case
2026-06-26,Lost Thunder,ETB,Lost Thunder Elite Trainer Box,674.75,790.99,799.99,https://www.pokeinsight.com/sealed-products/lost-thunder-elite-trainer-box
2026-06-26,Twilight Masquerade Pokemon Center Exclusive Case,ETB,Twilight Masquerade Pokemon Center Elite Trainer Box (Exclusive) Case,672.22,900.0,1999.99,https://www.pokeinsight.com/sealed-products/twilight-masquerade-pokemon-center-elite-trainer-box-exclusive-case
2026-06-26,Obsidian Flames Pokemon Center Exclusive,ETB,Obsidian Flames Pokemon Center Elite Trainer Box (Exclusive),646.61,679.99,1500.0,https://www.pokeinsight.com/sealed-products/obsidian-flames-pokemon-center-elite-trainer-box-exclusive
2026-06-26,151,ETB,151 Elite Trainer Box,640.07,580.0,3000.0,https://www.pokeinsight.com/sealed-products/151-elite-trainer-box
2026-06-26,Paldean Fates Pokemon Center Exclusive,ETB,Paldean Fates Pokemon Center Elite Trainer Box (Exclusive),621.99,599.0,10000.0,https://www.pokeinsight.com/sealed-products/paldean-fates-pokemon-center-elite-trainer-box-exclusive
2026-06-26,Shrouded Fable Pokemon Center Exclusive Case,ETB,Shrouded Fable Pokemon Center Elite Trainer Box (Exclusive) Case,598.89,600.0,3000.0,https://www.pokeinsight.com/sealed-products/shrouded-fable-pokemon-center-elite-trainer-box-exclusive-case
2026-06-26,Prismatic Evolutions Pokemon Center Exclusive,ETB,Prismatic Evolutions Pokemon Center Elite Trainer Box (Exclusive),554.54,533.0,9999.0,https://www.pokeinsight.com/sealed-products/prismatic-evolutions-pokemon-center-elite-trainer-box-exclusive
2026-06-26,Paldea Evolved Pokemon Center Exclusive,ETB,Paldea Evolved Pokemon Center Elite Trainer Box (Exclusive),534.38,699.99,10000.0,https://www.pokeinsight.com/sealed-products/paldea-evolved-pokemon-center-elite-trainer-box-exclusive
2026-06-26,Celebrations Pokemon Center Exclusive,ETB,Celebrations Pokemon Center Elite Trainer Box (Exclusive),530.28,549.99,5000.0,https://www.pokeinsight.com/sealed-products/celebrations-pokemon-center-elite-trainer-box-exclusive
2026-06-26,Destined Rivals Pokemon Center Exclusive,ETB,Destined Rivals Pokemon Center Elite Trainer Box (Exclusive),526.39,540.0,3999.0,https://www.pokeinsight.com/sealed-products/destined-rivals-pokemon-center-elite-trainer-box-exclusive
2026-06-26,Evolving Skies Flareon Jolteon Umbreon Leafeon,ETB,Evolving Skies Elite Trainer Box [Flareon/Jolteon/Umbreon/Leafeon],524.87,584.99,9999.99,https://www.pokeinsight.com/sealed-products/evolving-skies-elite-trainer-box-flareon-jolteon-umbreon-leafeon
2026-06-26,Crown Zenith Pokemon Center Plus,ETB,Crown Zenith Pokemon Center Elite Trainer Box Plus,522.05,549.99,2000.0,https://www.pokeinsight.com/sealed-products/crown-zenith-pokemon-center-elite-trainer-box-plus
2026-06-26,Hidden Fates,ETB,Hidden Fates Elite Trainer Box,518.04,545.0,9999.98,https://www.pokeinsight.com/sealed-products/hidden-fates-elite-trainer-box
2026-06-26,Evolving Skies Glaceon Vaporeon Sylveon Espeon,ETB,Evolving Skies Elite Trainer Box [Glaceon/Vaporeon/Sylveon/Espeon],501.67,499.03,9999.99,https://www.pokeinsight.com/sealed-products/evolving-skies-elite-trainer-box-glaceon-vaporeon-sylveon-espeon
2026-06-26,Costco Pokemon Evolving Skies And Tin,ETB,Costco Pokemon Evolving Skies Elite Trainer Box and Tin,499.99,549.99,600.0,https://www.pokeinsight.com/sealed-products/costco-pokemon-evolving-skies-elite-trainer-box-and-tin
2026-06-26,Ascended Heroes Pokemon Center Exclusive,ETB,Ascended Heroes Pokemon Center Elite Trainer Box (Exclusive),464.97,484.0,2500.0,https://www.pokeinsight.com/sealed-products/ascended-heroes-pokemon-center-elite-trainer-box-exclusive
2026-06-26,Fusion Strike Pokemon Center Exclusive,ETB,Fusion Strike Pokemon Center Elite Trainer Box (Exclusive),424.1,495.0,999.99,https://www.pokeinsight.com/sealed-products/fusion-strike-pokemon-center-elite-trainer-box-exclusive
2026-06-26,Paldean Fates,ETB,Paldean Fates Elite Trainer Box,412.46,419.0,800.0,https://www.pokeinsight.com/sealed-products/paldean-fates-elite-trainer-box
2026-06-26,Celebrations,ETB,Celebrations Elite Trainer Box,324.28,310.0,2999.99,https://www.pokeinsight.com/sealed-products/celebrations-elite-trainer-box
2026-06-26,Crown Zenith,ETB,Crown Zenith Elite Trainer Box,315.39,315.0,785.0,https://www.pokeinsight.com/sealed-products/crown-zenith-elite-trainer-box
2026-06-26,Fusion Strike,ETB,Fusion Strike Elite Trainer Box,310.88,315.0,550.0,https://www.pokeinsight.com/sealed-products/fusion-strike-elite-trainer-box
2026-06-26,Phantasmal Flames Pokemon Center Exclusive,ETB,Phantasmal Flames Pokemon Center Elite Trainer Box (Exclusive),310.5,305.0,1999.0,https://www.pokeinsight.com/sealed-products/phantasmal-flames-pokemon-center-elite-trainer-box-exclusive
2026-06-26,Lost Origin Pokemon Center Exclusive,ETB,Lost Origin Pokemon Center Elite Trainer Box (Exclusive),302.56,339.0,2999.99,https://www.pokeinsight.com/sealed-products/lost-origin-pokemon-center-elite-trainer-box-exclusive
2026-06-26,Silver Tempest Pokemon Center Exclusive,ETB,Silver Tempest Pokemon Center Elite Trainer Box (Exclusive),300.89,356.99,700.0,https://www.pokeinsight.com/sealed-products/silver-tempest-pokemon-center-elite-trainer-box-exclusive
2026-06-26,Scarlet Violet Pokemon Center Exclusive Miraidon,ETB,Scarlet & Violet Pokemon Center Elite Trainer Box (Exclusive) [Miraidon],299.6,295.0,750.0,https://www.pokeinsight.com/sealed-products/scarlet-violet-pokemon-center-elite-trainer-box-exclusive-miraidon
2026-06-26,Scarlet Violet Pokemon Center Exclusive Koraidon,ETB,Scarlet & Violet Pokemon Center Elite Trainer Box (Exclusive) [Koraidon],290.78,295.0,550.0,https://www.pokeinsight.com/sealed-products/scarlet-violet-pokemon-center-elite-trainer-box-exclusive-koraidon
2026-06-26,Black Bolt Pokemon Center Exclusive,ETB,Black Bolt Pokemon Center Elite Trainer Box (Exclusive),280.02,274.99,1179.99,https://www.pokeinsight.com/sealed-products/black-bolt-pokemon-center-elite-trainer-box-exclusive
2026-06-26,Rebel Clash,ETB,Rebel Clash Elite Trainer Box,275.71,344.99,499.99,https://www.pokeinsight.com/sealed-products/rebel-clash-elite-trainer-box
2026-06-26,Surging Sparks Pokemon Center Exclusive,ETB,Surging Sparks Pokemon Center Elite Trainer Box (Exclusive),274.97,274.99,649.99,https://www.pokeinsight.com/sealed-products/surging-sparks-pokemon-center-elite-trainer-box-exclusive
2026-06-26,Obsidian Flames,ETB,Obsidian Flames Elite Trainer Box,252.11,275.0,500.0,https://www.pokeinsight.com/sealed-products/obsidian-flames-elite-trainer-box
2026-06-26,Mega Evolution Pokemon Center Exclusive Mega Lucario,ETB,Mega Evolution Pokemon Center Elite Trainer Box (Exclusive) [Mega Lucario],248.63,239.99,1999.0,https://www.pokeinsight.com/sealed-products/mega-evolution-pokemon-center-elite-trainer-box-exclusive-mega-lucario
2026-06-26,Chilling Reign Set Of 2,ETB,Chilling Reign Elite Trainer Box [Set of 2],240.59,289.88,340.0,https://www.pokeinsight.com/sealed-products/chilling-reign-elite-trainer-box-set-of-2
2026-06-26,Scarlet Violetes Set Of 2,ETB,Scarlet & Violet Elite Trainer Boxes [Set of 2],239.59,399.99,399.99,https://www.pokeinsight.com/sealed-products/scarlet-violet-elite-trainer-boxes-set-of-2
2026-06-26,Paradox Riftes Set Of 2,ETB,Paradox Rift Elite Trainer Boxes [Set of 2],221.86,329.99,399.99,https://www.pokeinsight.com/sealed-products/paradox-rift-elite-trainer-boxes-set-of-2
2026-06-26,White Flare Pokemon Center Exclusive,ETB,White Flare Pokemon Center Elite Trainer Box (Exclusive),220.92,210.0,1250.0,https://www.pokeinsight.com/sealed-products/white-flare-pokemon-center-elite-trainer-box-exclusive
2026-06-26,Destined Rivals,ETB,Destined Rivals Elite Trainer Box,220.14,209.99,999.0,https://www.pokeinsight.com/sealed-products/destined-rivals-elite-trainer-box
2026-06-26,Brilliant Stars Pokemon Center Exclusive,ETB,Brilliant Stars Pokemon Center Elite Trainer Box (Exclusive),218.82,240.0,1011.95,https://www.pokeinsight.com/sealed-products/brilliant-stars-pokemon-center-elite-trainer-box-exclusive
2026-06-26,Mega Evolution Pokemon Center Exclusive Mega Gardevoir,ETB,Mega Evolution Pokemon Center Elite Trainer Box (Exclusive) [Mega Gardevoir],213.32,200.0,1999.0,https://www.pokeinsight.com/sealed-products/mega-evolution-pokemon-center-elite-trainer-box-exclusive-mega-gardevoir
2026-06-26,Sword Shield Plus Zacian,ETB,Sword & Shield Elite Trainer Box Plus [Zacian],211.98,274.99,500.0,https://www.pokeinsight.com/sealed-products/sword-shield-elite-trainer-box-plus-zacian
2026-06-26,Pokemon Go Pokemon Center Plus Exclusive,ETB,Pokemon GO Pokemon Center Elite Trainer Box Plus (Exclusive),204.11,275.0,799.99,https://www.pokeinsight.com/sealed-products/pokemon-go-pokemon-center-elite-trainer-box-plus-exclusive
2026-06-26,Temporal Forces Set Of 2,ETB,Temporal Forces Elite Trainer Box [Set of 2],194.32,209.99,235.0,https://www.pokeinsight.com/sealed-products/temporal-forces-elite-trainer-box-set-of-2
2026-06-26,Prismatic Evolutions Dollar General Exclusive,ETB,Prismatic Evolutions Elite Trainer Box (Dollar General Exclusive),192.03,210.0,336.0,https://www.pokeinsight.com/sealed-products/prismatic-evolutions-elite-trainer-box-dollar-general-exclusive
2026-06-26,Journey Together Pokemon Center Exclusive,ETB,Journey Together Pokemon Center Elite Trainer Box (Exclusive),191.2,184.99,9696.0,https://www.pokeinsight.com/sealed-products/journey-together-pokemon-center-elite-trainer-box-exclusive
2026-06-26,Astral Radiance Pokemon Center Exclusive,ETB,Astral Radiance Pokemon Center Elite Trainer Box (Exclusive),189.83,199.98,600.0,https://www.pokeinsight.com/sealed-products/astral-radiance-pokemon-center-elite-trainer-box-exclusive
2026-06-26,Temporal Forces Pokemon Center Exclusive Iron Leaves,ETB,Temporal Forces Pokemon Center Elite Trainer Box (Exclusive) [Iron Leaves],189.71,189.81,450.0,https://www.pokeinsight.com/sealed-products/temporal-forces-pokemon-center-elite-trainer-box-exclusive-iron-leaves
2026-06-26,Temporal Forces Pokemon Center Exclusive Walking Wake,ETB,Temporal Forces Pokemon Center Elite Trainer Box (Exclusive) [Walking Wake],189.18,193.91,499.99,https://www.pokeinsight.com/sealed-products/temporal-forces-pokemon-center-elite-trainer-box-exclusive-walking-wake
2026-06-26,Paradox Rift Pokemon Center Exclusive Roaring Moon,ETB,Paradox Rift Pokemon Center Elite Trainer Box (Exclusive) [Roaring Moon],188.07,195.0,499.99,https://www.pokeinsight.com/sealed-products/paradox-rift-pokemon-center-elite-trainer-box-exclusive-roaring-moon
2026-06-26,Lost Origin,ETB,Lost Origin Elite Trainer Box,184.71,179.0,499.9,https://www.pokeinsight.com/sealed-products/lost-origin-elite-trainer-box
2026-06-26,Paldea Evolved,ETB,Paldea Evolved Elite Trainer Box,182.75,176.0,2999.99,https://www.pokeinsight.com/sealed-products/paldea-evolved-elite-trainer-box
2026-06-26,Twilight Masquerade Pokemon Center Exclusive,ETB,Twilight Masquerade Pokemon Center Elite Trainer Box (Exclusive),180.03,165.99,1200.0,https://www.pokeinsight.com/sealed-products/twilight-masquerade-pokemon-center-elite-trainer-box-exclusive
2026-06-26,Chilling Reign Pokemon Center Ice Rider Calyrex Exclusive,ETB,Chilling Reign Pokemon Center Elite Trainer Box [Ice Rider Calyrex] (Exclusive),176.49,190.0,1999.99,https://www.pokeinsight.com/sealed-products/chilling-reign-pokemon-center-elite-trainer-box-ice-rider-calyrex-exclusive
2026-06-26,Chilling Reign Pokemon Center Shadow Rider Calyrex Exclusive,ETB,Chilling Reign Pokemon Center Elite Trainer Box [Shadow Rider Calyrex] (Exclusive),169.55,176.65,1999.99,https://www.pokeinsight.com/sealed-products/chilling-reign-pokemon-center-elite-trainer-box-shadow-rider-calyrex-exclusive
2026-06-26,Champion S Path,ETB,Champion's Path Elite Trainer Box,166.05,172.98,500.0,https://www.pokeinsight.com/sealed-products/champion-s-path-elite-trainer-box
2026-06-26,Paradox Rift Pokemon Center Exclusive Iron Valiant,ETB,Paradox Rift Pokemon Center Elite Trainer Box (Exclusive) [Iron Valiant],165.14,180.0,499.99,https://www.pokeinsight.com/sealed-products/paradox-rift-pokemon-center-elite-trainer-box-exclusive-iron-valiant
2026-06-26,Stellar Crown Pokemon Center Exclusive,ETB,Stellar Crown Pokemon Center Elite Trainer Box (Exclusive),161.59,160.0,1999.0,https://www.pokeinsight.com/sealed-products/stellar-crown-pokemon-center-elite-trainer-box-exclusive
2026-06-26,Prismatic Evolutions,ETB,Prismatic Evolutions Elite Trainer Box,161.59,154.95,2000.0,https://www.pokeinsight.com/sealed-products/prismatic-evolutions-elite-trainer-box
2026-06-26,Sword Shield Plus Zamazenta,ETB,Sword & Shield Elite Trainer Box Plus [Zamazenta],156.66,189.99,400.0,https://www.pokeinsight.com/sealed-products/sword-shield-elite-trainer-box-plus-zamazenta
2026-06-26,Ascended Heroes,ETB,Ascended Heroes Elite Trainer Box,156.0,136.0,555.0,https://www.pokeinsight.com/sealed-products/ascended-heroes-elite-trainer-box
2026-06-26,Shrouded Fable Pokemon Center Exclusive,ETB,Shrouded Fable Pokemon Center Elite Trainer Box (Exclusive),147.74,142.33,750.0,https://www.pokeinsight.com/sealed-products/shrouded-fable-pokemon-center-elite-trainer-box-exclusive
2026-06-26,Brilliant Stars,ETB,Brilliant Stars Elite Trainer Box,143.81,139.99,269.69,https://www.pokeinsight.com/sealed-products/brilliant-stars-elite-trainer-box
2026-06-26,Silver Tempest,ETB,Silver Tempest Elite Trainer Box,138.91,136.96,300.0,https://www.pokeinsight.com/sealed-products/silver-tempest-elite-trainer-box
2026-06-26,Sword Shield Zacian,ETB,Sword & Shield Elite Trainer Box [Zacian],138.06,144.97,999.99,https://www.pokeinsight.com/sealed-products/sword-shield-elite-trainer-box-zacian
2026-06-26,Pokemon Go,ETB,Pokemon GO Elite Trainer Box,136.21,123.0,1999.99,https://www.pokeinsight.com/sealed-products/pokemon-go-elite-trainer-box
2026-06-26,Sword Shield Zamazenta,ETB,Sword & Shield Elite Trainer Box [Zamazenta],133.13,189.99,999.99,https://www.pokeinsight.com/sealed-products/sword-shield-elite-trainer-box-zamazenta
2026-06-26,Shining Fates,ETB,Shining Fates Elite Trainer Box,127.6,120.0,500.11,https://www.pokeinsight.com/sealed-products/shining-fates-elite-trainer-box
2026-06-26,Temporal Forces Walking Wake,ETB,Temporal Forces Elite Trainer Box [Walking Wake],123.57,118.94,200.0,https://www.pokeinsight.com/sealed-products/temporal-forces-elite-trainer-box-walking-wake
2026-06-26,Black Bolt,ETB,Black Bolt Elite Trainer Box,123.52,114.0,349.99,https://www.pokeinsight.com/sealed-products/black-bolt-elite-trainer-box
2026-06-26,Stellar Crown,ETB,Stellar Crown Elite Trainer Box,121.96,125.0,5000.0,https://www.pokeinsight.com/sealed-products/stellar-crown-elite-trainer-box
2026-06-26,Scarlet Violet Miraidon,ETB,Scarlet & Violet Elite Trainer Box [Miraidon],120.57,112.49,999.99,https://www.pokeinsight.com/sealed-products/scarlet-violet-elite-trainer-box-miraidon
2026-06-26,Phantasmal Flames,ETB,Phantasmal Flames Elite Trainer Box,120.1,79.88,289.99,https://www.pokeinsight.com/sealed-products/phantasmal-flames-elite-trainer-box
2026-06-26,Vivid Voltage,ETB,Vivid Voltage Elite Trainer Box,119.39,124.98,300.0,https://www.pokeinsight.com/sealed-products/vivid-voltage-elite-trainer-box
2026-06-26,Chilling Reign Ice Rider Calyrex,ETB,Chilling Reign Elite Trainer Box [Ice Rider Calyrex],118.44,120.0,250.0,https://www.pokeinsight.com/sealed-products/chilling-reign-elite-trainer-box-ice-rider-calyrex
2026-06-26,Paradox Rift Roaring Moon,ETB,Paradox Rift Elite Trainer Box [Roaring Moon],118.36,116.24,999.99,https://www.pokeinsight.com/sealed-products/paradox-rift-elite-trainer-box-roaring-moon
2026-06-26,Paradox Rift Iron Valiant,ETB,Paradox Rift Elite Trainer Box [Iron Valiant],116.02,107.0,999.99,https://www.pokeinsight.com/sealed-products/paradox-rift-elite-trainer-box-iron-valiant
2026-06-26,Chilling Reign Shadow Rider Calyrex,ETB,Chilling Reign Elite Trainer Box [Shadow Rider Calyrex],112.73,129.99,250.0,https://www.pokeinsight.com/sealed-products/chilling-reign-elite-trainer-box-shadow-rider-calyrex
2026-06-26,White Flare,ETB,White Flare Elite Trainer Box,112.22,103.57,5000.0,https://www.pokeinsight.com/sealed-products/white-flare-elite-trainer-box
2026-06-26,Scarlet Violet Koraidon,ETB,Scarlet & Violet Elite Trainer Box [Koraidon],111.31,104.99,189.99,https://www.pokeinsight.com/sealed-products/scarlet-violet-elite-trainer-box-koraidon
2026-06-26,Astral Radiance,ETB,Astral Radiance Elite Trainer Box,109.64,114.98,369.69,https://www.pokeinsight.com/sealed-products/astral-radiance-elite-trainer-box
2026-06-26,Darkness Ablaze,ETB,Darkness Ablaze Elite Trainer Box,107.52,99.0,250.0,https://www.pokeinsight.com/sealed-products/darkness-ablaze-elite-trainer-box
2026-06-26,Journey Together,ETB,Journey Together Elite Trainer Box,107.18,100.0,1040.0,https://www.pokeinsight.com/sealed-products/journey-together-elite-trainer-box
2026-06-26,Surging Sparks,ETB,Surging Sparks Elite Trainer Box,103.52,92.99,999.99,https://www.pokeinsight.com/sealed-products/surging-sparks-elite-trainer-box
